051  19551 |Loss: 0.362 | Acc: 86.719% 
054  21029 |Loss: 0.214 | Acc: 92.844% 
054  21030 |Loss: 0.214 | Acc: 92.842% 
054  21031 |Loss: 0.214 | Acc: 92.847% 
054  21032 |Loss: 0.214 | Acc: 92.850% 
054  21033 |Loss: 0.215 | Acc: 92.840% 
054  21034 |Loss: 0.214 | Acc: 92.846% 
054  21035 |Loss: 0.214 | Acc: 92.846% 
054  21036 |Loss: 0.214 | Acc: 92.844% 
054  21037 |Loss: 0.215 | Acc: 92.839% 
054  21038 |Loss: 0.215 | Acc: 92.827% 
054  21039 |Loss: 0.215 | Acc: 92.823% 
054  21040 |Loss: 0.215 | Acc: 92.823% 
054  21041 |Loss: 0.215 | Acc: 92.824% 
054  21042 |Loss: 0.216 | Acc: 92.812% 
054  21043 |Loss: 0.216 | Acc: 92.800% 
054  21044 |Loss: 0.216 | Acc: 92.801% 
054  21045 |Loss: 0.216 | Acc: 92.799% 
054  21046 |Loss: 0.216 | Acc: 92.804% 
054  21047 |Loss: 0.216 | Acc: 92.807% 
054  21048 |Loss: 0.216 | Acc: 92.812% 
054  21049 |Loss: 0.216 | Acc: 92.808% 
054  21050 |Loss: 0.216 | Acc: 92.813% 
054  21051 |Loss: 0.216 | Acc: 92.812% 
054  21052 |Loss: 0.216 | Acc: 92.807% 
054  21053 |Loss: 0.216 | Acc: 92.815% 
054  21054 |Loss: 0.216 | Acc: 92.815% 
054  21055 |Loss: 0.216 | Acc: 92.813% 
054  21056 |Loss: 0.216 | Acc: 92.812% 
054  21057 |Loss: 0.216 | Acc: 92.803% 
054  21058 |Loss: 0.217 | Acc: 92.801% 
054  21059 |Loss: 0.216 | Acc: 92.813% 
054  21060 |Loss: 0.216 | Acc: 92.811% 
054  21061 |Loss: 0.216 | Acc: 92.807% 
054  21062 |Loss: 0.216 | Acc: 92.789% 
054  21063 |Loss: 0.216 | Acc: 92.794% 
054  21064 |Loss: 0.216 | Acc: 92.795% 
054  21065 |Loss: 0.216 | Acc: 92.786% 
054  21066 |Loss: 0.216 | Acc: 92.780% 
054  21067 |Loss: 0.217 | Acc: 92.773% 
054  21068 |Loss: 0.216 | Acc: 92.774% 
054  21069 |Loss: 0.216 | Acc: 92.788% 
054  21070 |Loss: 0.216 | Acc: 92.780% 
054  21071 |Loss: 0.216 | Acc: 92.789% 
054  21072 |Loss: 0.216 | Acc: 92.785% 
054  21073 |Loss: 0.216 | Acc: 92.797% 
054  21074 |Loss: 0.216 | Acc: 92.804% 
054  21075 |Loss: 0.216 | Acc: 92.800% 
054  21076 |Loss: 0.216 | Acc: 92.794% 
054  21077 |Loss: 0.216 | Acc: 92.790% 
054  21078 |Loss: 0.216 | Acc: 92.788% 
054  21079 |Loss: 0.216 | Acc: 92.793% 
054  21080 |Loss: 0.216 | Acc: 92.791% 
054  21081 |Loss: 0.216 | Acc: 92.788% 
054  21082 |Loss: 0.216 | Acc: 92.775% 
054  21083 |Loss: 0.216 | Acc: 92.784% 
054  21084 |Loss: 0.216 | Acc: 92.787% 
054  21085 |Loss: 0.216 | Acc: 92.775% 
054  21086 |Loss: 0.216 | Acc: 92.773% 
054  21087 |Loss: 0.216 | Acc: 92.778% 
054  21088 |Loss: 0.216 | Acc: 92.774% 
054  21089 |Loss: 0.216 | Acc: 92.779% 
054  21090 |Loss: 0.216 | Acc: 92.786% 
054  21091 |Loss: 0.216 | Acc: 92.786% 
054  21092 |Loss: 0.216 | Acc: 92.793% 
054  21093 |Loss: 0.216 | Acc: 92.783% 
054  21094 |Loss: 0.216 | Acc: 92.790% 
054  21095 |Loss: 0.216 | Acc: 92.780% 
054  21096 |Loss: 0.216 | Acc: 92.778% 
054  21097 |Loss: 0.216 | Acc: 92.774% 
054  21098 |Loss: 0.217 | Acc: 92.773% 
054  21099 |Loss: 0.216 | Acc: 92.786% 
054  21100 |Loss: 0.216 | Acc: 92.788% 
054  21101 |Loss: 0.216 | Acc: 92.791% 
054  21102 |Loss: 0.216 | Acc: 92.796% 
054  21103 |Loss: 0.216 | Acc: 92.802% 
054  21104 |Loss: 0.216 | Acc: 92.801% 
054  21105 |Loss: 0.216 | Acc: 92.799% 
054  21106 |Loss: 0.216 | Acc: 92.793% 
054  21107 |Loss: 0.216 | Acc: 92.800% 
054  21108 |Loss: 0.216 | Acc: 92.804% 
054  21109 |Loss: 0.216 | Acc: 92.801% 
054  21110 |Loss: 0.215 | Acc: 92.805% 
054  21111 |Loss: 0.215 | Acc: 92.812% 
054  21112 |Loss: 0.215 | Acc: 92.802% 
054  21113 |Loss: 0.215 | Acc: 92.796% 
054  21114 |Loss: 0.216 | Acc: 92.784% 
055  21115 |Loss: 0.201 | Acc: 91.406% 
055  21116 |Loss: 0.181 | Acc: 93.750% 
055  21117 |Loss: 0.189 | Acc: 93.490% 
055  21118 |Loss: 0.203 | Acc: 93.750% 
055  21119 |Loss: 0.212 | Acc: 93.125% 
055  21120 |Loss: 0.213 | Acc: 93.099% 
055  21121 |Loss: 0.208 | Acc: 93.192% 
055  21122 |Loss: 0.199 | Acc: 93.359% 
055  21123 |Loss: 0.192 | Acc: 93.576% 
055  21124 |Loss: 0.193 | Acc: 93.359% 
055  21125 |Loss: 0.191 | Acc: 93.324% 
055  21126 |Loss: 0.199 | Acc: 93.164% 
055  21127 |Loss: 0.198 | Acc: 93.329% 
055  21128 |Loss: 0.197 | Acc: 93.304% 
055  21129 |Loss: 0.196 | Acc: 93.333% 
055  21130 |Loss: 0.196 | Acc: 93.359% 
055  21131 |Loss: 0.195 | Acc: 93.107% 
055  21132 |Loss: 0.203 | Acc: 92.925% 
055  21133 |Loss: 0.205 | Acc: 92.928% 
055  21134 |Loss: 0.205 | Acc: 92.930% 
055  21135 |Loss: 0.204 | Acc: 93.006% 
055  21136 |Loss: 0.203 | Acc: 93.146% 
055  21137 |Loss: 0.203 | Acc: 93.173% 
055  21138 |Loss: 0.201 | Acc: 93.229% 
055  21139 |Loss: 0.202 | Acc: 93.156% 
055  21140 |Loss: 0.200 | Acc: 93.239% 
055  21141 |Loss: 0.201 | Acc: 93.229% 
055  21142 |Loss: 0.200 | Acc: 93.192% 
055  21143 |Loss: 0.199 | Acc: 93.211% 
055  21144 |Loss: 0.199 | Acc: 93.229% 
055  21145 |Loss: 0.199 | Acc: 93.170% 
055  21146 |Loss: 0.205 | Acc: 92.969% 
055  21147 |Loss: 0.204 | Acc: 93.016% 
055  21148 |Loss: 0.203 | Acc: 93.038% 
055  21149 |Loss: 0.203 | Acc: 93.036% 
055  21150 |Loss: 0.204 | Acc: 93.012% 
055  21151 |Loss: 0.202 | Acc: 93.095% 
055  21152 |Loss: 0.200 | Acc: 93.195% 
055  21153 |Loss: 0.201 | Acc: 93.149% 
055  21154 |Loss: 0.200 | Acc: 93.203% 
055  21155 |Loss: 0.199 | Acc: 93.255% 
055  21156 |Loss: 0.201 | Acc: 93.192% 
055  21157 |Loss: 0.203 | Acc: 93.114% 
055  21158 |Loss: 0.204 | Acc: 93.075% 
055  21159 |Loss: 0.202 | Acc: 93.160% 
055  21160 |Loss: 0.202 | Acc: 93.173% 
055  21161 |Loss: 0.201 | Acc: 93.185% 
055  21162 |Loss: 0.200 | Acc: 93.229% 
055  21163 |Loss: 0.199 | Acc: 93.288% 
055  21164 |Loss: 0.200 | Acc: 93.250% 
055  21165 |Loss: 0.201 | Acc: 93.229% 
055  21166 |Loss: 0.200 | Acc: 93.239% 
055  21167 |Loss: 0.201 | Acc: 93.234% 
055  21168 |Loss: 0.202 | Acc: 93.142% 
055  21169 |Loss: 0.203 | Acc: 93.111% 
055  21170 |Loss: 0.206 | Acc: 93.039% 
055  21171 |Loss: 0.204 | Acc: 93.078% 
055  21172 |Loss: 0.205 | Acc: 93.036% 
055  21173 |Loss: 0.207 | Acc: 92.969% 
055  21174 |Loss: 0.207 | Acc: 92.943% 
055  21175 |Loss: 0.209 | Acc: 92.853% 
055  21176 |Loss: 0.209 | Acc: 92.855% 
055  21177 |Loss: 0.208 | Acc: 92.882% 
055  21178 |Loss: 0.208 | Acc: 92.883% 
055  21179 |Loss: 0.207 | Acc: 92.921% 
055  21180 |Loss: 0.208 | Acc: 92.910% 
055  21181 |Loss: 0.208 | Acc: 92.934% 
055  21182 |Loss: 0.207 | Acc: 92.969% 
055  21183 |Loss: 0.209 | Acc: 92.935% 
055  21184 |Loss: 0.209 | Acc: 92.946% 
055  21185 |Loss: 0.209 | Acc: 92.947% 
055  21186 |Loss: 0.210 | Acc: 92.904% 
055  21187 |Loss: 0.211 | Acc: 92.872% 
055  21188 |Loss: 0.210 | Acc: 92.895% 
055  21189 |Loss: 0.209 | Acc: 92.927% 
055  21190 |Loss: 0.208 | Acc: 92.979% 
055  21191 |Loss: 0.208 | Acc: 93.019% 
055  21192 |Loss: 0.207 | Acc: 93.039% 
055  21193 |Loss: 0.208 | Acc: 93.028% 
055  21194 |Loss: 0.208 | Acc: 93.037% 
055  21195 |Loss: 0.206 | Acc: 93.104% 
055  21196 |Loss: 0.207 | Acc: 93.093% 
055  21197 |Loss: 0.206 | Acc: 93.119% 
055  21198 |Loss: 0.208 | Acc: 93.090% 
055  21199 |Loss: 0.208 | Acc: 93.079% 
055  21200 |Loss: 0.209 | Acc: 93.041% 
055  21201 |Loss: 0.208 | Acc: 93.041% 
055  21202 |Loss: 0.208 | Acc: 93.049% 
055  21203 |Loss: 0.207 | Acc: 93.092% 
055  21204 |Loss: 0.207 | Acc: 93.099% 
055  21205 |Loss: 0.206 | Acc: 93.123% 
055  21206 |Loss: 0.206 | Acc: 93.156% 
055  21207 |Loss: 0.205 | Acc: 93.179% 
055  21208 |Loss: 0.206 | Acc: 93.160% 
055  21209 |Loss: 0.206 | Acc: 93.183% 
055  21210 |Loss: 0.205 | Acc: 93.188% 
055  21211 |Loss: 0.204 | Acc: 93.235% 
055  21212 |Loss: 0.205 | Acc: 93.192% 
055  21213 |Loss: 0.205 | Acc: 93.205% 
055  21214 |Loss: 0.204 | Acc: 93.242% 
055  21215 |Loss: 0.206 | Acc: 93.193% 
055  21216 |Loss: 0.205 | Acc: 93.229% 
055  21217 |Loss: 0.206 | Acc: 93.227% 
055  21218 |Loss: 0.206 | Acc: 93.209% 
055  21219 |Loss: 0.206 | Acc: 93.214% 
055  21220 |Loss: 0.208 | Acc: 93.160% 
055  21221 |Loss: 0.207 | Acc: 93.188% 
055  21222 |Loss: 0.206 | Acc: 93.200% 
055  21223 |Loss: 0.207 | Acc: 93.198% 
055  21224 |Loss: 0.206 | Acc: 93.196% 
055  21225 |Loss: 0.205 | Acc: 93.222% 
055  21226 |Loss: 0.206 | Acc: 93.206% 
055  21227 |Loss: 0.206 | Acc: 93.204% 
055  21228 |Loss: 0.205 | Acc: 93.215% 
055  21229 |Loss: 0.206 | Acc: 93.186% 
055  21230 |Loss: 0.206 | Acc: 93.184% 
055  21231 |Loss: 0.206 | Acc: 93.189% 
055  21232 |Loss: 0.206 | Acc: 93.187% 
055  21233 |Loss: 0.205 | Acc: 93.199% 
055  21234 |Loss: 0.205 | Acc: 93.210% 
055  21235 |Loss: 0.205 | Acc: 93.201% 
055  21236 |Loss: 0.205 | Acc: 93.212% 
055  21237 |Loss: 0.205 | Acc: 93.191% 
055  21238 |Loss: 0.205 | Acc: 93.189% 
055  21239 |Loss: 0.205 | Acc: 93.181% 
055  21240 |Loss: 0.205 | Acc: 93.180% 
055  21241 |Loss: 0.205 | Acc: 93.178% 
055  21242 |Loss: 0.206 | Acc: 93.176% 
055  21243 |Loss: 0.205 | Acc: 93.175% 
055  21244 |Loss: 0.206 | Acc: 93.161% 
055  21245 |Loss: 0.206 | Acc: 93.172% 
055  21246 |Loss: 0.206 | Acc: 93.164% 
055  21247 |Loss: 0.206 | Acc: 93.139% 
055  21248 |Loss: 0.206 | Acc: 93.138% 
055  21249 |Loss: 0.206 | Acc: 93.125% 
055  21250 |Loss: 0.206 | Acc: 93.124% 
055  21251 |Loss: 0.206 | Acc: 93.128% 
055  21252 |Loss: 0.207 | Acc: 93.122% 
055  21253 |Loss: 0.207 | Acc: 93.104% 
055  21254 |Loss: 0.208 | Acc: 93.092% 
055  21255 |Loss: 0.209 | Acc: 93.057% 
055  21256 |Loss: 0.209 | Acc: 93.018% 
055  21257 |Loss: 0.209 | Acc: 93.018% 
055  21258 |Loss: 0.209 | Acc: 93.012% 
055  21259 |Loss: 0.209 | Acc: 93.001% 
055  21260 |Loss: 0.209 | Acc: 93.006% 
055  21261 |Loss: 0.209 | Acc: 93.022% 
055  21262 |Loss: 0.209 | Acc: 93.016% 
055  21263 |Loss: 0.209 | Acc: 93.016% 
055  21264 |Loss: 0.209 | Acc: 93.005% 
055  21265 |Loss: 0.210 | Acc: 92.979% 
055  21266 |Loss: 0.210 | Acc: 92.994% 
055  21267 |Loss: 0.210 | Acc: 93.010% 
055  21268 |Loss: 0.210 | Acc: 92.994% 
055  21269 |Loss: 0.210 | Acc: 92.994% 
055  21270 |Loss: 0.210 | Acc: 92.989% 
055  21271 |Loss: 0.209 | Acc: 93.009% 
055  21272 |Loss: 0.209 | Acc: 93.013% 
055  21273 |Loss: 0.209 | Acc: 93.023% 
055  21274 |Loss: 0.209 | Acc: 93.027% 
055  21275 |Loss: 0.209 | Acc: 93.022% 
055  21276 |Loss: 0.209 | Acc: 93.017% 
055  21277 |Loss: 0.209 | Acc: 93.012% 
055  21278 |Loss: 0.209 | Acc: 93.026% 
055  21279 |Loss: 0.208 | Acc: 93.040% 
055  21280 |Loss: 0.209 | Acc: 93.039% 
055  21281 |Loss: 0.209 | Acc: 93.044% 
055  21282 |Loss: 0.209 | Acc: 93.025% 
055  21283 |Loss: 0.209 | Acc: 93.020% 
055  21284 |Loss: 0.209 | Acc: 93.024% 
055  21285 |Loss: 0.209 | Acc: 93.010% 
055  21286 |Loss: 0.209 | Acc: 93.041% 
055  21287 |Loss: 0.209 | Acc: 93.023% 
055  21288 |Loss: 0.209 | Acc: 93.045% 
055  21289 |Loss: 0.208 | Acc: 93.062% 
055  21290 |Loss: 0.208 | Acc: 93.071% 
055  21291 |Loss: 0.209 | Acc: 93.070% 
055  21292 |Loss: 0.208 | Acc: 93.070% 
055  21293 |Loss: 0.208 | Acc: 93.069% 
055  21294 |Loss: 0.209 | Acc: 93.060% 
055  21295 |Loss: 0.209 | Acc: 93.055% 
055  21296 |Loss: 0.208 | Acc: 93.063% 
055  21297 |Loss: 0.208 | Acc: 93.071% 
055  21298 |Loss: 0.208 | Acc: 93.075% 
055  21299 |Loss: 0.208 | Acc: 93.083% 
055  21300 |Loss: 0.208 | Acc: 93.086% 
055  21301 |Loss: 0.208 | Acc: 93.073% 
055  21302 |Loss: 0.208 | Acc: 93.064% 
055  21303 |Loss: 0.208 | Acc: 93.060% 
055  21304 |Loss: 0.208 | Acc: 93.072% 
055  21305 |Loss: 0.208 | Acc: 93.079% 
055  21306 |Loss: 0.208 | Acc: 93.083% 
055  21307 |Loss: 0.208 | Acc: 93.062% 
055  21308 |Loss: 0.208 | Acc: 93.061% 
055  21309 |Loss: 0.208 | Acc: 93.069% 
055  21310 |Loss: 0.208 | Acc: 93.068% 
055  21311 |Loss: 0.208 | Acc: 93.084% 
055  21312 |Loss: 0.208 | Acc: 93.079% 
055  21313 |Loss: 0.208 | Acc: 93.087% 
055  21314 |Loss: 0.208 | Acc: 93.090% 
055  21315 |Loss: 0.208 | Acc: 93.085% 
055  21316 |Loss: 0.208 | Acc: 93.089% 
055  21317 |Loss: 0.207 | Acc: 93.092% 
055  21318 |Loss: 0.208 | Acc: 93.064% 
055  21319 |Loss: 0.207 | Acc: 93.072% 
055  21320 |Loss: 0.207 | Acc: 93.075% 
055  21321 |Loss: 0.207 | Acc: 93.071% 
055  21322 |Loss: 0.207 | Acc: 93.066% 
055  21323 |Loss: 0.207 | Acc: 93.088% 
055  21324 |Loss: 0.207 | Acc: 93.095% 
055  21325 |Loss: 0.207 | Acc: 93.098% 
055  21326 |Loss: 0.207 | Acc: 93.087% 
055  21327 |Loss: 0.207 | Acc: 93.075% 
055  21328 |Loss: 0.207 | Acc: 93.071% 
055  21329 |Loss: 0.207 | Acc: 93.067% 
055  21330 |Loss: 0.207 | Acc: 93.074% 
055  21331 |Loss: 0.208 | Acc: 93.062% 
055  21332 |Loss: 0.208 | Acc: 93.058% 
055  21333 |Loss: 0.208 | Acc: 93.065% 
055  21334 |Loss: 0.208 | Acc: 93.082% 
055  21335 |Loss: 0.207 | Acc: 93.096% 
055  21336 |Loss: 0.207 | Acc: 93.095% 
055  21337 |Loss: 0.208 | Acc: 93.088% 
055  21338 |Loss: 0.208 | Acc: 93.091% 
055  21339 |Loss: 0.207 | Acc: 93.104% 
055  21340 |Loss: 0.207 | Acc: 93.107% 
055  21341 |Loss: 0.207 | Acc: 93.110% 
055  21342 |Loss: 0.207 | Acc: 93.116% 
055  21343 |Loss: 0.207 | Acc: 93.119% 
055  21344 |Loss: 0.207 | Acc: 93.115% 
055  21345 |Loss: 0.208 | Acc: 93.107% 
055  21346 |Loss: 0.208 | Acc: 93.110% 
055  21347 |Loss: 0.208 | Acc: 93.113% 
055  21348 |Loss: 0.207 | Acc: 93.119% 
055  21349 |Loss: 0.208 | Acc: 93.118% 
055  21350 |Loss: 0.207 | Acc: 93.131% 
055  21351 |Loss: 0.207 | Acc: 93.143% 
055  21352 |Loss: 0.207 | Acc: 93.153% 
055  21353 |Loss: 0.207 | Acc: 93.162% 
055  21354 |Loss: 0.207 | Acc: 93.164% 
055  21355 |Loss: 0.207 | Acc: 93.173% 
055  21356 |Loss: 0.206 | Acc: 93.179% 
055  21357 |Loss: 0.206 | Acc: 93.187% 
055  21358 |Loss: 0.206 | Acc: 93.177% 
055  21359 |Loss: 0.206 | Acc: 93.176% 
055  21360 |Loss: 0.206 | Acc: 93.182% 
055  21361 |Loss: 0.206 | Acc: 93.178% 
055  21362 |Loss: 0.206 | Acc: 93.180% 
055  21363 |Loss: 0.206 | Acc: 93.163% 
055  21364 |Loss: 0.206 | Acc: 93.181% 
055  21365 |Loss: 0.206 | Acc: 93.177% 
055  21366 |Loss: 0.206 | Acc: 93.170% 
055  21367 |Loss: 0.206 | Acc: 93.179% 
055  21368 |Loss: 0.206 | Acc: 93.178% 
055  21369 |Loss: 0.206 | Acc: 93.189% 
055  21370 |Loss: 0.206 | Acc: 93.173% 
055  21371 |Loss: 0.207 | Acc: 93.157% 
055  21372 |Loss: 0.207 | Acc: 93.144% 
055  21373 |Loss: 0.207 | Acc: 93.153% 
055  21374 |Loss: 0.207 | Acc: 93.152% 
055  21375 |Loss: 0.207 | Acc: 93.160% 
055  21376 |Loss: 0.207 | Acc: 93.145% 
055  21377 |Loss: 0.207 | Acc: 93.132% 
055  21378 |Loss: 0.208 | Acc: 93.120% 
055  21379 |Loss: 0.208 | Acc: 93.113% 
055  21380 |Loss: 0.208 | Acc: 93.113% 
055  21381 |Loss: 0.208 | Acc: 93.118% 
055  21382 |Loss: 0.208 | Acc: 93.112% 
055  21383 |Loss: 0.208 | Acc: 93.117% 
055  21384 |Loss: 0.208 | Acc: 93.116% 
055  21385 |Loss: 0.208 | Acc: 93.119% 
055  21386 |Loss: 0.208 | Acc: 93.127% 
055  21387 |Loss: 0.208 | Acc: 93.129% 
055  21388 |Loss: 0.208 | Acc: 93.114% 
055  21389 |Loss: 0.208 | Acc: 93.108% 
055  21390 |Loss: 0.208 | Acc: 93.113% 
055  21391 |Loss: 0.208 | Acc: 93.101% 
055  21392 |Loss: 0.208 | Acc: 93.098% 
055  21393 |Loss: 0.208 | Acc: 93.098% 
055  21394 |Loss: 0.208 | Acc: 93.103% 
055  21395 |Loss: 0.209 | Acc: 93.086% 
055  21396 |Loss: 0.209 | Acc: 93.068% 
055  21397 |Loss: 0.209 | Acc: 93.063% 
055  21398 |Loss: 0.209 | Acc: 93.068% 
055  21399 |Loss: 0.209 | Acc: 93.084% 
055  21400 |Loss: 0.208 | Acc: 93.089% 
055  21401 |Loss: 0.208 | Acc: 93.105% 
055  21402 |Loss: 0.208 | Acc: 93.107% 
055  21403 |Loss: 0.208 | Acc: 93.109% 
055  21404 |Loss: 0.208 | Acc: 93.101% 
055  21405 |Loss: 0.208 | Acc: 93.111% 
055  21406 |Loss: 0.208 | Acc: 93.116% 
055  21407 |Loss: 0.208 | Acc: 93.115% 
055  21408 |Loss: 0.209 | Acc: 93.096% 
055  21409 |Loss: 0.209 | Acc: 93.093% 
055  21410 |Loss: 0.209 | Acc: 93.090% 
055  21411 |Loss: 0.209 | Acc: 93.098% 
055  21412 |Loss: 0.209 | Acc: 93.095% 
055  21413 |Loss: 0.209 | Acc: 93.097% 
055  21414 |Loss: 0.209 | Acc: 93.099% 
055  21415 |Loss: 0.209 | Acc: 93.101% 
055  21416 |Loss: 0.209 | Acc: 93.096% 
055  21417 |Loss: 0.209 | Acc: 93.098% 
055  21418 |Loss: 0.209 | Acc: 93.092% 
055  21419 |Loss: 0.209 | Acc: 93.087% 
055  21420 |Loss: 0.209 | Acc: 93.094% 
055  21421 |Loss: 0.209 | Acc: 93.101% 
055  21422 |Loss: 0.209 | Acc: 93.108% 
055  21423 |Loss: 0.209 | Acc: 93.113% 
055  21424 |Loss: 0.209 | Acc: 93.117% 
055  21425 |Loss: 0.209 | Acc: 93.117% 
055  21426 |Loss: 0.209 | Acc: 93.104% 
055  21427 |Loss: 0.209 | Acc: 93.101% 
055  21428 |Loss: 0.209 | Acc: 93.121% 
055  21429 |Loss: 0.209 | Acc: 93.127% 
055  21430 |Loss: 0.209 | Acc: 93.132% 
055  21431 |Loss: 0.208 | Acc: 93.139% 
055  21432 |Loss: 0.209 | Acc: 93.128% 
055  21433 |Loss: 0.209 | Acc: 93.123% 
055  21434 |Loss: 0.209 | Acc: 93.113% 
055  21435 |Loss: 0.209 | Acc: 93.120% 
055  21436 |Loss: 0.209 | Acc: 93.122% 
055  21437 |Loss: 0.209 | Acc: 93.128% 
055  21438 |Loss: 0.209 | Acc: 93.116% 
055  21439 |Loss: 0.209 | Acc: 93.111% 
055  21440 |Loss: 0.209 | Acc: 93.110% 
055  21441 |Loss: 0.209 | Acc: 93.119% 
055  21442 |Loss: 0.209 | Acc: 93.131% 
055  21443 |Loss: 0.209 | Acc: 93.128% 
055  21444 |Loss: 0.209 | Acc: 93.132% 
055  21445 |Loss: 0.209 | Acc: 93.129% 
055  21446 |Loss: 0.209 | Acc: 93.136% 
055  21447 |Loss: 0.209 | Acc: 93.126% 
055  21448 |Loss: 0.209 | Acc: 93.128% 
055  21449 |Loss: 0.208 | Acc: 93.132% 
055  21450 |Loss: 0.209 | Acc: 93.118% 
055  21451 |Loss: 0.209 | Acc: 93.124% 
055  21452 |Loss: 0.209 | Acc: 93.119% 
055  21453 |Loss: 0.209 | Acc: 93.125% 
055  21454 |Loss: 0.209 | Acc: 93.120% 
055  21455 |Loss: 0.209 | Acc: 93.125% 
055  21456 |Loss: 0.208 | Acc: 93.133% 
055  21457 |Loss: 0.209 | Acc: 93.135% 
055  21458 |Loss: 0.209 | Acc: 93.125% 
055  21459 |Loss: 0.209 | Acc: 93.125% 
055  21460 |Loss: 0.209 | Acc: 93.120% 
055  21461 |Loss: 0.209 | Acc: 93.120% 
055  21462 |Loss: 0.209 | Acc: 93.126% 
055  21463 |Loss: 0.209 | Acc: 93.130% 
055  21464 |Loss: 0.209 | Acc: 93.129% 
055  21465 |Loss: 0.209 | Acc: 93.133% 
055  21466 |Loss: 0.209 | Acc: 93.131% 
055  21467 |Loss: 0.209 | Acc: 93.126% 
055  21468 |Loss: 0.210 | Acc: 93.114% 
055  21469 |Loss: 0.210 | Acc: 93.118% 
055  21470 |Loss: 0.210 | Acc: 93.114% 
055  21471 |Loss: 0.210 | Acc: 93.118% 
055  21472 |Loss: 0.210 | Acc: 93.113% 
055  21473 |Loss: 0.210 | Acc: 93.106% 
055  21474 |Loss: 0.210 | Acc: 93.114% 
055  21475 |Loss: 0.210 | Acc: 93.112% 
055  21476 |Loss: 0.210 | Acc: 93.120% 
055  21477 |Loss: 0.210 | Acc: 93.111% 
055  21478 |Loss: 0.210 | Acc: 93.110% 
055  21479 |Loss: 0.210 | Acc: 93.110% 
055  21480 |Loss: 0.210 | Acc: 93.105% 
055  21481 |Loss: 0.210 | Acc: 93.109% 
055  21482 |Loss: 0.210 | Acc: 93.107% 
055  21483 |Loss: 0.210 | Acc: 93.113% 
055  21484 |Loss: 0.210 | Acc: 93.106% 
055  21485 |Loss: 0.210 | Acc: 93.114% 
055  21486 |Loss: 0.210 | Acc: 93.120% 
055  21487 |Loss: 0.210 | Acc: 93.124% 
055  21488 |Loss: 0.209 | Acc: 93.128% 
055  21489 |Loss: 0.209 | Acc: 93.135% 
055  21490 |Loss: 0.209 | Acc: 93.137% 
055  21491 |Loss: 0.209 | Acc: 93.141% 
055  21492 |Loss: 0.209 | Acc: 93.128% 
055  21493 |Loss: 0.209 | Acc: 93.127% 
055  21494 |Loss: 0.209 | Acc: 93.129% 
055  21495 |Loss: 0.209 | Acc: 93.133% 
055  21496 |Loss: 0.209 | Acc: 93.138% 
055  21497 |Loss: 0.209 | Acc: 93.132% 
055  21498 |Loss: 0.209 | Acc: 93.136% 
055  21499 |Loss: 0.209 | Acc: 93.129% 
055  21500 |Loss: 0.209 | Acc: 93.135% 
055  21501 |Loss: 0.209 | Acc: 93.130% 
055  21502 |Loss: 0.209 | Acc: 93.128% 
055  21503 |Loss: 0.209 | Acc: 93.125% 
055  21504 |Loss: 0.209 | Acc: 93.117% 
055  21505 |Loss: 0.209 | Acc: 93.112% 
056  21506 |Loss: 0.196 | Acc: 92.188% 
056  21507 |Loss: 0.201 | Acc: 92.578% 
056  21508 |Loss: 0.200 | Acc: 93.229% 
056  21509 |Loss: 0.187 | Acc: 93.359% 
056  21510 |Loss: 0.191 | Acc: 93.594% 
056  21511 |Loss: 0.196 | Acc: 93.490% 
056  21512 |Loss: 0.205 | Acc: 93.080% 
056  21513 |Loss: 0.204 | Acc: 93.066% 
056  21514 |Loss: 0.205 | Acc: 92.795% 
056  21515 |Loss: 0.201 | Acc: 92.969% 
056  21516 |Loss: 0.194 | Acc: 93.253% 
056  21517 |Loss: 0.202 | Acc: 93.099% 
056  21518 |Loss: 0.203 | Acc: 93.029% 
056  21519 |Loss: 0.202 | Acc: 93.080% 
056  21520 |Loss: 0.198 | Acc: 93.125% 
056  21521 |Loss: 0.201 | Acc: 92.969% 
056  21522 |Loss: 0.199 | Acc: 93.107% 
056  21523 |Loss: 0.203 | Acc: 93.142% 
056  21524 |Loss: 0.206 | Acc: 93.174% 
056  21525 |Loss: 0.202 | Acc: 93.281% 
056  21526 |Loss: 0.202 | Acc: 93.415% 
056  21527 |Loss: 0.199 | Acc: 93.501% 
056  21528 |Loss: 0.197 | Acc: 93.614% 
056  21529 |Loss: 0.197 | Acc: 93.587% 
056  21530 |Loss: 0.197 | Acc: 93.594% 
056  21531 |Loss: 0.200 | Acc: 93.510% 
056  21532 |Loss: 0.202 | Acc: 93.374% 
056  21533 |Loss: 0.205 | Acc: 93.304% 
056  21534 |Loss: 0.201 | Acc: 93.454% 
056  21535 |Loss: 0.201 | Acc: 93.438% 
056  21536 |Loss: 0.200 | Acc: 93.473% 
056  21537 |Loss: 0.200 | Acc: 93.530% 
056  21538 |Loss: 0.199 | Acc: 93.513% 
056  21539 |Loss: 0.200 | Acc: 93.451% 
056  21540 |Loss: 0.200 | Acc: 93.460% 
056  21541 |Loss: 0.204 | Acc: 93.316% 
056  21542 |Loss: 0.206 | Acc: 93.201% 
056  21543 |Loss: 0.207 | Acc: 93.133% 
056  21544 |Loss: 0.207 | Acc: 93.169% 
056  21545 |Loss: 0.206 | Acc: 93.203% 
