001  00001 |Loss: 3.553 | Acc: 0.000% 
011  04112 |Loss: 2.011 | Acc: 25.073% 
011  04113 |Loss: 2.011 | Acc: 25.069% 
011  04114 |Loss: 2.012 | Acc: 25.073% 
011  04115 |Loss: 2.012 | Acc: 25.111% 
011  04116 |Loss: 2.011 | Acc: 25.106% 
011  04117 |Loss: 2.012 | Acc: 25.113% 
011  04118 |Loss: 2.012 | Acc: 25.101% 
011  04119 |Loss: 2.012 | Acc: 25.086% 
011  04120 |Loss: 2.012 | Acc: 25.071% 
011  04121 |Loss: 2.013 | Acc: 25.063% 
011  04122 |Loss: 2.012 | Acc: 25.085% 
011  04123 |Loss: 2.013 | Acc: 25.062% 
011  04124 |Loss: 2.013 | Acc: 25.073% 
011  04125 |Loss: 2.012 | Acc: 25.073% 
011  04126 |Loss: 2.012 | Acc: 25.072% 
011  04127 |Loss: 2.012 | Acc: 25.054% 
011  04128 |Loss: 2.012 | Acc: 25.036% 
011  04129 |Loss: 2.013 | Acc: 25.021% 
011  04130 |Loss: 2.013 | Acc: 25.032% 
011  04131 |Loss: 2.013 | Acc: 25.035% 
011  04132 |Loss: 2.012 | Acc: 25.053% 
011  04133 |Loss: 2.012 | Acc: 25.018% 
011  04134 |Loss: 2.013 | Acc: 24.990% 
011  04135 |Loss: 2.014 | Acc: 24.969% 
011  04136 |Loss: 2.014 | Acc: 24.962% 
011  04137 |Loss: 2.014 | Acc: 24.969% 
011  04138 |Loss: 2.014 | Acc: 24.976% 
011  04139 |Loss: 2.014 | Acc: 24.980% 
011  04140 |Loss: 2.014 | Acc: 24.983% 
011  04141 |Loss: 2.014 | Acc: 24.959% 
011  04142 |Loss: 2.014 | Acc: 24.949% 
011  04143 |Loss: 2.015 | Acc: 24.960% 
011  04144 |Loss: 2.015 | Acc: 24.950% 
011  04145 |Loss: 2.015 | Acc: 24.970% 
011  04146 |Loss: 2.015 | Acc: 25.003% 
011  04147 |Loss: 2.014 | Acc: 25.030% 
011  04148 |Loss: 2.014 | Acc: 25.039% 
011  04149 |Loss: 2.014 | Acc: 25.049% 
011  04150 |Loss: 2.014 | Acc: 25.049% 
011  04151 |Loss: 2.014 | Acc: 25.055% 
011  04152 |Loss: 2.014 | Acc: 25.065% 
011  04153 |Loss: 2.013 | Acc: 25.071% 
011  04154 |Loss: 2.014 | Acc: 25.067% 
011  04155 |Loss: 2.013 | Acc: 25.086% 
011  04156 |Loss: 2.013 | Acc: 25.092% 
011  04157 |Loss: 2.013 | Acc: 25.095% 
011  04158 |Loss: 2.013 | Acc: 25.091% 
011  04159 |Loss: 2.014 | Acc: 25.085% 
011  04160 |Loss: 2.014 | Acc: 25.066% 
011  04161 |Loss: 2.014 | Acc: 25.081% 
011  04162 |Loss: 2.013 | Acc: 25.081% 
011  04163 |Loss: 2.013 | Acc: 25.080% 
011  04164 |Loss: 2.013 | Acc: 25.108% 
011  04165 |Loss: 2.013 | Acc: 25.116% 
011  04166 |Loss: 2.013 | Acc: 25.095% 
011  04167 |Loss: 2.013 | Acc: 25.109% 
011  04168 |Loss: 2.013 | Acc: 25.112% 
011  04169 |Loss: 2.013 | Acc: 25.112% 
011  04170 |Loss: 2.013 | Acc: 25.114% 
011  04171 |Loss: 2.012 | Acc: 25.126% 
011  04172 |Loss: 2.012 | Acc: 25.149% 
011  04173 |Loss: 2.013 | Acc: 25.166% 
011  04174 |Loss: 2.013 | Acc: 25.198% 
011  04175 |Loss: 2.013 | Acc: 25.198% 
011  04176 |Loss: 2.013 | Acc: 25.176% 
011  04177 |Loss: 2.013 | Acc: 25.143% 
011  04178 |Loss: 2.014 | Acc: 25.134% 
011  04179 |Loss: 2.014 | Acc: 25.160% 
011  04180 |Loss: 2.014 | Acc: 25.153% 
011  04181 |Loss: 2.013 | Acc: 25.164% 
011  04182 |Loss: 2.014 | Acc: 25.164% 
011  04183 |Loss: 2.013 | Acc: 25.157% 
011  04184 |Loss: 2.013 | Acc: 25.163% 
011  04185 |Loss: 2.013 | Acc: 25.159% 
011  04186 |Loss: 2.013 | Acc: 25.130% 
011  04187 |Loss: 2.013 | Acc: 25.121% 
011  04188 |Loss: 2.013 | Acc: 25.126% 
011  04189 |Loss: 2.013 | Acc: 25.134% 
011  04190 |Loss: 2.013 | Acc: 25.153% 
011  04191 |Loss: 2.013 | Acc: 25.161% 
011  04192 |Loss: 2.012 | Acc: 25.161% 
011  04193 |Loss: 2.013 | Acc: 25.144% 
011  04194 |Loss: 2.013 | Acc: 25.138% 
011  04195 |Loss: 2.013 | Acc: 25.140% 
011  04196 |Loss: 2.013 | Acc: 25.098% 
011  04197 |Loss: 2.013 | Acc: 25.112% 
011  04198 |Loss: 2.013 | Acc: 25.117% 
011  04199 |Loss: 2.013 | Acc: 25.111% 
011  04200 |Loss: 2.013 | Acc: 25.127% 
011  04201 |Loss: 2.013 | Acc: 25.113% 
011  04202 |Loss: 2.013 | Acc: 25.118% 
011  04203 |Loss: 2.013 | Acc: 25.096% 
011  04204 |Loss: 2.013 | Acc: 25.101% 
011  04205 |Loss: 2.014 | Acc: 25.069% 
011  04206 |Loss: 2.014 | Acc: 25.045% 
011  04207 |Loss: 2.014 | Acc: 25.058% 
011  04208 |Loss: 2.014 | Acc: 25.063% 
011  04209 |Loss: 2.014 | Acc: 25.063% 
011  04210 |Loss: 2.014 | Acc: 25.052% 
011  04211 |Loss: 2.014 | Acc: 25.065% 
011  04212 |Loss: 2.014 | Acc: 25.078% 
011  04213 |Loss: 2.014 | Acc: 25.085% 
011  04214 |Loss: 2.014 | Acc: 25.087% 
011  04215 |Loss: 2.014 | Acc: 25.077% 
011  04216 |Loss: 2.014 | Acc: 25.066% 
011  04217 |Loss: 2.014 | Acc: 25.064% 
011  04218 |Loss: 2.014 | Acc: 25.086% 
011  04219 |Loss: 2.014 | Acc: 25.099% 
011  04220 |Loss: 2.014 | Acc: 25.091% 
011  04221 |Loss: 2.014 | Acc: 25.080% 
011  04222 |Loss: 2.014 | Acc: 25.078% 
011  04223 |Loss: 2.014 | Acc: 25.085% 
011  04224 |Loss: 2.014 | Acc: 25.070% 
011  04225 |Loss: 2.014 | Acc: 25.067% 
011  04226 |Loss: 2.014 | Acc: 25.077% 
011  04227 |Loss: 2.014 | Acc: 25.091% 
011  04228 |Loss: 2.014 | Acc: 25.093% 
011  04229 |Loss: 2.014 | Acc: 25.096% 
011  04230 |Loss: 2.014 | Acc: 25.112% 
011  04231 |Loss: 2.014 | Acc: 25.102% 
011  04232 |Loss: 2.014 | Acc: 25.097% 
011  04233 |Loss: 2.014 | Acc: 25.106% 
011  04234 |Loss: 2.014 | Acc: 25.104% 
011  04235 |Loss: 2.014 | Acc: 25.103% 
011  04236 |Loss: 2.014 | Acc: 25.103% 
011  04237 |Loss: 2.014 | Acc: 25.115% 
011  04238 |Loss: 2.014 | Acc: 25.110% 
011  04239 |Loss: 2.014 | Acc: 25.109% 
011  04240 |Loss: 2.014 | Acc: 25.123% 
011  04241 |Loss: 2.013 | Acc: 25.123% 
011  04242 |Loss: 2.013 | Acc: 25.125% 
011  04243 |Loss: 2.013 | Acc: 25.145% 
011  04244 |Loss: 2.013 | Acc: 25.147% 
011  04245 |Loss: 2.013 | Acc: 25.154% 
011  04246 |Loss: 2.013 | Acc: 25.146% 
011  04247 |Loss: 2.013 | Acc: 25.151% 
011  04248 |Loss: 2.013 | Acc: 25.148% 
011  04249 |Loss: 2.013 | Acc: 25.171% 
011  04250 |Loss: 2.012 | Acc: 25.175% 
011  04251 |Loss: 2.012 | Acc: 25.176% 
011  04252 |Loss: 2.012 | Acc: 25.185% 
011  04253 |Loss: 2.012 | Acc: 25.216% 
011  04254 |Loss: 2.012 | Acc: 25.227% 
011  04255 |Loss: 2.012 | Acc: 25.192% 
011  04256 |Loss: 2.012 | Acc: 25.185% 
011  04257 |Loss: 2.013 | Acc: 25.178% 
011  04258 |Loss: 2.012 | Acc: 25.162% 
011  04259 |Loss: 2.013 | Acc: 25.163% 
011  04260 |Loss: 2.013 | Acc: 25.150% 
011  04261 |Loss: 2.013 | Acc: 25.145% 
011  04262 |Loss: 2.013 | Acc: 25.142% 
011  04263 |Loss: 2.013 | Acc: 25.142% 
011  04264 |Loss: 2.013 | Acc: 25.143% 
011  04265 |Loss: 2.013 | Acc: 25.147% 
011  04266 |Loss: 2.014 | Acc: 25.136% 
011  04267 |Loss: 2.014 | Acc: 25.123% 
011  04268 |Loss: 2.014 | Acc: 25.113% 
011  04269 |Loss: 2.014 | Acc: 25.102% 
011  04270 |Loss: 2.014 | Acc: 25.113% 
011  04271 |Loss: 2.014 | Acc: 25.117% 
011  04272 |Loss: 2.014 | Acc: 25.114% 
011  04273 |Loss: 2.014 | Acc: 25.103% 
011  04274 |Loss: 2.014 | Acc: 25.082% 
011  04275 |Loss: 2.014 | Acc: 25.086% 
011  04276 |Loss: 2.014 | Acc: 25.100% 
011  04277 |Loss: 2.015 | Acc: 25.106% 
011  04278 |Loss: 2.014 | Acc: 25.108% 
011  04279 |Loss: 2.014 | Acc: 25.116% 
011  04280 |Loss: 2.014 | Acc: 25.120% 
011  04281 |Loss: 2.014 | Acc: 25.128% 
011  04282 |Loss: 2.014 | Acc: 25.124% 
011  04283 |Loss: 2.014 | Acc: 25.136% 
011  04284 |Loss: 2.014 | Acc: 25.146% 
011  04285 |Loss: 2.014 | Acc: 25.142% 
011  04286 |Loss: 2.014 | Acc: 25.139% 
011  04287 |Loss: 2.013 | Acc: 25.145% 
011  04288 |Loss: 2.013 | Acc: 25.147% 
011  04289 |Loss: 2.013 | Acc: 25.148% 
011  04290 |Loss: 2.014 | Acc: 25.148% 
011  04291 |Loss: 2.013 | Acc: 25.154% 
011  04292 |Loss: 2.014 | Acc: 25.141% 
011  04293 |Loss: 2.013 | Acc: 25.143% 
011  04294 |Loss: 2.014 | Acc: 25.144% 
011  04295 |Loss: 2.014 | Acc: 25.138% 
011  04296 |Loss: 2.014 | Acc: 25.150% 
011  04297 |Loss: 2.014 | Acc: 25.141% 
011  04298 |Loss: 2.014 | Acc: 25.145% 
011  04299 |Loss: 2.014 | Acc: 25.143% 
011  04300 |Loss: 2.014 | Acc: 25.130% 
011  04301 |Loss: 2.014 | Acc: 25.126% 
012  04302 |Loss: 2.074 | Acc: 17.969% 
012  04303 |Loss: 2.015 | Acc: 24.219% 
012  04304 |Loss: 2.010 | Acc: 25.781% 
012  04305 |Loss: 2.001 | Acc: 25.977% 
012  04306 |Loss: 2.002 | Acc: 25.312% 
012  04307 |Loss: 2.008 | Acc: 24.870% 
012  04308 |Loss: 2.000 | Acc: 25.558% 
012  04309 |Loss: 1.997 | Acc: 25.195% 
012  04310 |Loss: 1.997 | Acc: 25.347% 
012  04311 |Loss: 1.984 | Acc: 26.328% 
012  04312 |Loss: 1.987 | Acc: 26.207% 
012  04313 |Loss: 1.991 | Acc: 26.367% 
012  04314 |Loss: 1.999 | Acc: 26.262% 
012  04315 |Loss: 2.001 | Acc: 26.507% 
012  04316 |Loss: 2.001 | Acc: 26.458% 
012  04317 |Loss: 1.997 | Acc: 26.855% 
012  04318 |Loss: 2.004 | Acc: 26.562% 
012  04319 |Loss: 2.003 | Acc: 26.823% 
012  04320 |Loss: 2.005 | Acc: 26.686% 
012  04321 |Loss: 2.007 | Acc: 26.602% 
012  04322 |Loss: 2.006 | Acc: 26.823% 
012  04323 |Loss: 2.006 | Acc: 26.776% 
012  04324 |Loss: 2.008 | Acc: 26.936% 
012  04325 |Loss: 2.008 | Acc: 26.986% 
012  04326 |Loss: 2.004 | Acc: 27.281% 
012  04327 |Loss: 2.008 | Acc: 27.254% 
012  04328 |Loss: 2.008 | Acc: 27.170% 
012  04329 |Loss: 2.005 | Acc: 27.232% 
012  04330 |Loss: 2.006 | Acc: 26.859% 
012  04331 |Loss: 2.005 | Acc: 27.005% 
012  04332 |Loss: 2.008 | Acc: 26.865% 
012  04333 |Loss: 2.008 | Acc: 26.660% 
012  04334 |Loss: 2.009 | Acc: 26.562% 
012  04335 |Loss: 2.008 | Acc: 26.585% 
012  04336 |Loss: 2.007 | Acc: 26.629% 
012  04337 |Loss: 2.007 | Acc: 26.628% 
012  04338 |Loss: 2.007 | Acc: 26.499% 
012  04339 |Loss: 2.006 | Acc: 26.501% 
012  04340 |Loss: 2.006 | Acc: 26.442% 
012  04341 |Loss: 2.008 | Acc: 26.426% 
012  04342 |Loss: 2.008 | Acc: 26.372% 
012  04343 |Loss: 2.010 | Acc: 26.376% 
012  04344 |Loss: 2.008 | Acc: 26.417% 
012  04345 |Loss: 2.008 | Acc: 26.420% 
012  04346 |Loss: 2.008 | Acc: 26.476% 
012  04347 |Loss: 2.011 | Acc: 26.342% 
012  04348 |Loss: 2.011 | Acc: 26.330% 
012  04349 |Loss: 2.011 | Acc: 26.270% 
012  04350 |Loss: 2.010 | Acc: 26.244% 
012  04351 |Loss: 2.010 | Acc: 26.266% 
012  04352 |Loss: 2.010 | Acc: 26.225% 
012  04353 |Loss: 2.010 | Acc: 26.232% 
012  04354 |Loss: 2.009 | Acc: 26.253% 
012  04355 |Loss: 2.012 | Acc: 26.201% 
012  04356 |Loss: 2.012 | Acc: 26.151% 
012  04357 |Loss: 2.012 | Acc: 26.172% 
012  04358 |Loss: 2.012 | Acc: 26.151% 
012  04359 |Loss: 2.012 | Acc: 26.064% 
012  04360 |Loss: 2.013 | Acc: 26.046% 
012  04361 |Loss: 2.013 | Acc: 26.029% 
012  04362 |Loss: 2.013 | Acc: 25.935% 
012  04363 |Loss: 2.012 | Acc: 25.970% 
012  04364 |Loss: 2.013 | Acc: 25.868% 
012  04365 |Loss: 2.012 | Acc: 25.916% 
012  04366 |Loss: 2.012 | Acc: 25.974% 
012  04367 |Loss: 2.012 | Acc: 25.994% 
012  04368 |Loss: 2.012 | Acc: 26.003% 
012  04369 |Loss: 2.013 | Acc: 26.045% 
012  04370 |Loss: 2.014 | Acc: 25.951% 
012  04371 |Loss: 2.013 | Acc: 25.949% 
012  04372 |Loss: 2.014 | Acc: 25.891% 
012  04373 |Loss: 2.013 | Acc: 25.911% 
012  04374 |Loss: 2.012 | Acc: 25.942% 
012  04375 |Loss: 2.013 | Acc: 25.876% 
012  04376 |Loss: 2.013 | Acc: 25.896% 
012  04377 |Loss: 2.013 | Acc: 25.946% 
012  04378 |Loss: 2.012 | Acc: 25.933% 
012  04379 |Loss: 2.012 | Acc: 25.901% 
012  04380 |Loss: 2.011 | Acc: 25.910% 
012  04381 |Loss: 2.012 | Acc: 25.859% 
012  04382 |Loss: 2.011 | Acc: 25.810% 
012  04383 |Loss: 2.012 | Acc: 25.724% 
012  04384 |Loss: 2.013 | Acc: 25.668% 
012  04385 |Loss: 2.012 | Acc: 25.679% 
012  04386 |Loss: 2.012 | Acc: 25.662% 
012  04387 |Loss: 2.013 | Acc: 25.690% 
012  04388 |Loss: 2.012 | Acc: 25.691% 
012  04389 |Loss: 2.011 | Acc: 25.648% 
012  04390 |Loss: 2.011 | Acc: 25.632% 
012  04391 |Loss: 2.011 | Acc: 25.625% 
012  04392 |Loss: 2.012 | Acc: 25.601% 
012  04393 |Loss: 2.012 | Acc: 25.577% 
012  04394 |Loss: 2.011 | Acc: 25.588% 
012  04395 |Loss: 2.011 | Acc: 25.607% 
012  04396 |Loss: 2.011 | Acc: 25.576% 
012  04397 |Loss: 2.010 | Acc: 25.635% 
012  04398 |Loss: 2.010 | Acc: 25.580% 
012  04399 |Loss: 2.010 | Acc: 25.574% 
012  04400 |Loss: 2.011 | Acc: 25.600% 
012  04401 |Loss: 2.011 | Acc: 25.617% 
012  04402 |Loss: 2.012 | Acc: 25.611% 
012  04403 |Loss: 2.011 | Acc: 25.620% 
012  04404 |Loss: 2.010 | Acc: 25.607% 
012  04405 |Loss: 2.010 | Acc: 25.601% 
012  04406 |Loss: 2.012 | Acc: 25.469% 
012  04407 |Loss: 2.012 | Acc: 25.398% 
012  04408 |Loss: 2.011 | Acc: 25.438% 
012  04409 |Loss: 2.012 | Acc: 25.398% 
012  04410 |Loss: 2.013 | Acc: 25.366% 
012  04411 |Loss: 2.013 | Acc: 25.341% 
012  04412 |Loss: 2.014 | Acc: 25.345% 
012  04413 |Loss: 2.014 | Acc: 25.349% 
012  04414 |Loss: 2.014 | Acc: 25.325% 
012  04415 |Loss: 2.014 | Acc: 25.322% 
012  04416 |Loss: 2.013 | Acc: 25.380% 
012  04417 |Loss: 2.014 | Acc: 25.323% 
012  04418 |Loss: 2.014 | Acc: 25.327% 
012  04419 |Loss: 2.014 | Acc: 25.324% 
012  04420 |Loss: 2.014 | Acc: 25.348% 
012  04421 |Loss: 2.014 | Acc: 25.326% 
012  04422 |Loss: 2.014 | Acc: 25.336% 
012  04423 |Loss: 2.014 | Acc: 25.352% 
012  04424 |Loss: 2.015 | Acc: 25.375% 
012  04425 |Loss: 2.014 | Acc: 25.403% 
012  04426 |Loss: 2.014 | Acc: 25.381% 
012  04427 |Loss: 2.014 | Acc: 25.397% 
012  04428 |Loss: 2.013 | Acc: 25.468% 
012  04429 |Loss: 2.013 | Acc: 25.439% 
012  04430 |Loss: 2.014 | Acc: 25.430% 
012  04431 |Loss: 2.013 | Acc: 25.499% 
012  04432 |Loss: 2.013 | Acc: 25.507% 
012  04433 |Loss: 2.012 | Acc: 25.515% 
012  04434 |Loss: 2.012 | Acc: 25.529% 
012  04435 |Loss: 2.012 | Acc: 25.513% 
012  04436 |Loss: 2.012 | Acc: 25.527% 
012  04437 |Loss: 2.011 | Acc: 25.592% 
012  04438 |Loss: 2.012 | Acc: 25.553% 
012  04439 |Loss: 2.012 | Acc: 25.538% 
012  04440 |Loss: 2.012 | Acc: 25.540% 
012  04441 |Loss: 2.012 | Acc: 25.474% 
012  04442 |Loss: 2.012 | Acc: 25.482% 
012  04443 |Loss: 2.012 | Acc: 25.506% 
012  04444 |Loss: 2.011 | Acc: 25.530% 
012  04445 |Loss: 2.011 | Acc: 25.510% 
012  04446 |Loss: 2.011 | Acc: 25.496% 
012  04447 |Loss: 2.011 | Acc: 25.455% 
012  04448 |Loss: 2.011 | Acc: 25.436% 
012  04449 |Loss: 2.011 | Acc: 25.433% 
012  04450 |Loss: 2.010 | Acc: 25.451% 
012  04451 |Loss: 2.010 | Acc: 25.458% 
012  04452 |Loss: 2.010 | Acc: 25.429% 
012  04453 |Loss: 2.009 | Acc: 25.452% 
012  04454 |Loss: 2.009 | Acc: 25.429% 
012  04455 |Loss: 2.009 | Acc: 25.431% 
012  04456 |Loss: 2.009 | Acc: 25.393% 
012  04457 |Loss: 2.008 | Acc: 25.406% 
012  04458 |Loss: 2.008 | Acc: 25.413% 
012  04459 |Loss: 2.009 | Acc: 25.376% 
012  04460 |Loss: 2.009 | Acc: 25.403% 
012  04461 |Loss: 2.009 | Acc: 25.405% 
012  04462 |Loss: 2.008 | Acc: 25.393% 
012  04463 |Loss: 2.008 | Acc: 25.424% 
012  04464 |Loss: 2.007 | Acc: 25.470% 
012  04465 |Loss: 2.008 | Acc: 25.448% 
012  04466 |Loss: 2.008 | Acc: 25.450% 
012  04467 |Loss: 2.008 | Acc: 25.452% 
012  04468 |Loss: 2.008 | Acc: 25.449% 
012  04469 |Loss: 2.009 | Acc: 25.446% 
012  04470 |Loss: 2.009 | Acc: 25.453% 
012  04471 |Loss: 2.008 | Acc: 25.437% 
012  04472 |Loss: 2.010 | Acc: 25.397% 
012  04473 |Loss: 2.010 | Acc: 25.400% 
012  04474 |Loss: 2.010 | Acc: 25.420% 
012  04475 |Loss: 2.009 | Acc: 25.404% 
012  04476 |Loss: 2.009 | Acc: 25.433% 
012  04477 |Loss: 2.009 | Acc: 25.439% 
012  04478 |Loss: 2.009 | Acc: 25.490% 
012  04479 |Loss: 2.009 | Acc: 25.470% 
012  04480 |Loss: 2.008 | Acc: 25.467% 
012  04481 |Loss: 2.009 | Acc: 25.490% 
012  04482 |Loss: 2.008 | Acc: 25.483% 
012  04483 |Loss: 2.008 | Acc: 25.446% 
012  04484 |Loss: 2.008 | Acc: 25.444% 
012  04485 |Loss: 2.008 | Acc: 25.446% 
012  04486 |Loss: 2.008 | Acc: 25.427% 
012  04487 |Loss: 2.008 | Acc: 25.412% 
012  04488 |Loss: 2.008 | Acc: 25.405% 
012  04489 |Loss: 2.008 | Acc: 25.416% 
012  04490 |Loss: 2.008 | Acc: 25.405% 
012  04491 |Loss: 2.008 | Acc: 25.403% 
012  04492 |Loss: 2.008 | Acc: 25.401% 
012  04493 |Loss: 2.008 | Acc: 25.399% 
012  04494 |Loss: 2.008 | Acc: 25.372% 
012  04495 |Loss: 2.009 | Acc: 25.362% 
012  04496 |Loss: 2.009 | Acc: 25.341% 
012  04497 |Loss: 2.009 | Acc: 25.359% 
012  04498 |Loss: 2.009 | Acc: 25.349% 
012  04499 |Loss: 2.009 | Acc: 25.331% 
012  04500 |Loss: 2.009 | Acc: 25.361% 
012  04501 |Loss: 2.009 | Acc: 25.395% 
012  04502 |Loss: 2.009 | Acc: 25.389% 
012  04503 |Loss: 2.009 | Acc: 25.375% 
012  04504 |Loss: 2.009 | Acc: 25.366% 
012  04505 |Loss: 2.008 | Acc: 25.356% 
012  04506 |Loss: 2.008 | Acc: 25.366% 
012  04507 |Loss: 2.009 | Acc: 25.368% 
012  04508 |Loss: 2.008 | Acc: 25.381% 
012  04509 |Loss: 2.009 | Acc: 25.368% 
012  04510 |Loss: 2.009 | Acc: 25.374% 
012  04511 |Loss: 2.009 | Acc: 25.376% 
012  04512 |Loss: 2.009 | Acc: 25.392% 
012  04513 |Loss: 2.008 | Acc: 25.383% 
012  04514 |Loss: 2.009 | Acc: 25.356% 
012  04515 |Loss: 2.009 | Acc: 25.343% 
012  04516 |Loss: 2.009 | Acc: 25.352% 
012  04517 |Loss: 2.010 | Acc: 25.344% 
012  04518 |Loss: 2.010 | Acc: 25.317% 
012  04519 |Loss: 2.010 | Acc: 25.319% 
012  04520 |Loss: 2.009 | Acc: 25.350% 
012  04521 |Loss: 2.009 | Acc: 25.376% 
012  04522 |Loss: 2.009 | Acc: 25.361% 
012  04523 |Loss: 2.009 | Acc: 25.366% 
012  04524 |Loss: 2.009 | Acc: 25.364% 
012  04525 |Loss: 2.009 | Acc: 25.380% 
012  04526 |Loss: 2.010 | Acc: 25.347% 
012  04527 |Loss: 2.010 | Acc: 25.360% 
012  04528 |Loss: 2.009 | Acc: 25.385% 
012  04529 |Loss: 2.009 | Acc: 25.391% 
012  04530 |Loss: 2.009 | Acc: 25.368% 
012  04531 |Loss: 2.010 | Acc: 25.329% 
012  04532 |Loss: 2.010 | Acc: 25.318% 
012  04533 |Loss: 2.009 | Acc: 25.323% 
012  04534 |Loss: 2.009 | Acc: 25.335% 
012  04535 |Loss: 2.009 | Acc: 25.344% 
012  04536 |Loss: 2.009 | Acc: 25.336% 
012  04537 |Loss: 2.009 | Acc: 25.348% 
012  04538 |Loss: 2.009 | Acc: 25.353% 
012  04539 |Loss: 2.009 | Acc: 25.361% 
012  04540 |Loss: 2.008 | Acc: 25.376% 
012  04541 |Loss: 2.008 | Acc: 25.371% 
012  04542 |Loss: 2.008 | Acc: 25.392% 
012  04543 |Loss: 2.008 | Acc: 25.381% 
012  04544 |Loss: 2.008 | Acc: 25.395% 
012  04545 |Loss: 2.008 | Acc: 25.391% 
012  04546 |Loss: 2.008 | Acc: 25.405% 
012  04547 |Loss: 2.008 | Acc: 25.368% 
012  04548 |Loss: 2.008 | Acc: 25.364% 
012  04549 |Loss: 2.009 | Acc: 25.359% 
012  04550 |Loss: 2.009 | Acc: 25.383% 
012  04551 |Loss: 2.008 | Acc: 25.391% 
012  04552 |Loss: 2.008 | Acc: 25.380% 
012  04553 |Loss: 2.009 | Acc: 25.372% 
012  04554 |Loss: 2.008 | Acc: 25.389% 
012  04555 |Loss: 2.008 | Acc: 25.375% 
012  04556 |Loss: 2.009 | Acc: 25.383% 
012  04557 |Loss: 2.009 | Acc: 25.388% 
012  04558 |Loss: 2.009 | Acc: 25.389% 
012  04559 |Loss: 2.009 | Acc: 25.391% 
012  04560 |Loss: 2.008 | Acc: 25.383% 
012  04561 |Loss: 2.008 | Acc: 25.367% 
012  04562 |Loss: 2.008 | Acc: 25.398% 
012  04563 |Loss: 2.008 | Acc: 25.388% 
012  04564 |Loss: 2.008 | Acc: 25.398% 
012  04565 |Loss: 2.007 | Acc: 25.423% 
012  04566 |Loss: 2.007 | Acc: 25.436% 
012  04567 |Loss: 2.007 | Acc: 25.429% 
012  04568 |Loss: 2.008 | Acc: 25.410% 
012  04569 |Loss: 2.008 | Acc: 25.405% 
012  04570 |Loss: 2.008 | Acc: 25.421% 
012  04571 |Loss: 2.008 | Acc: 25.394% 
012  04572 |Loss: 2.008 | Acc: 25.398% 
012  04573 |Loss: 2.008 | Acc: 25.391% 
012  04574 |Loss: 2.008 | Acc: 25.395% 
012  04575 |Loss: 2.007 | Acc: 25.393% 
012  04576 |Loss: 2.007 | Acc: 25.403% 
012  04577 |Loss: 2.007 | Acc: 25.399% 
012  04578 |Loss: 2.008 | Acc: 25.395% 
012  04579 |Loss: 2.008 | Acc: 25.368% 
012  04580 |Loss: 2.008 | Acc: 25.344% 
012  04581 |Loss: 2.008 | Acc: 25.349% 
012  04582 |Loss: 2.009 | Acc: 25.336% 
012  04583 |Loss: 2.008 | Acc: 25.355% 
012  04584 |Loss: 2.008 | Acc: 25.345% 
012  04585 |Loss: 2.008 | Acc: 25.358% 
012  04586 |Loss: 2.009 | Acc: 25.351% 
012  04587 |Loss: 2.009 | Acc: 25.350% 
012  04588 |Loss: 2.009 | Acc: 25.332% 
012  04589 |Loss: 2.009 | Acc: 25.342% 
012  04590 |Loss: 2.008 | Acc: 25.357% 
012  04591 |Loss: 2.008 | Acc: 25.374% 
012  04592 |Loss: 2.008 | Acc: 25.387% 
012  04593 |Loss: 2.008 | Acc: 25.401% 
012  04594 |Loss: 2.008 | Acc: 25.384% 
012  04595 |Loss: 2.008 | Acc: 25.399% 
012  04596 |Loss: 2.008 | Acc: 25.410% 
012  04597 |Loss: 2.008 | Acc: 25.430% 
012  04598 |Loss: 2.008 | Acc: 25.418% 
012  04599 |Loss: 2.008 | Acc: 25.406% 
012  04600 |Loss: 2.008 | Acc: 25.387% 
012  04601 |Loss: 2.008 | Acc: 25.375% 
012  04602 |Loss: 2.008 | Acc: 25.389% 
012  04603 |Loss: 2.008 | Acc: 25.398% 
012  04604 |Loss: 2.008 | Acc: 25.394% 
012  04605 |Loss: 2.008 | Acc: 25.391% 
012  04606 |Loss: 2.008 | Acc: 25.392% 
012  04607 |Loss: 2.009 | Acc: 25.380% 
012  04608 |Loss: 2.009 | Acc: 25.374% 
012  04609 |Loss: 2.009 | Acc: 25.363% 
012  04610 |Loss: 2.009 | Acc: 25.356% 
012  04611 |Loss: 2.009 | Acc: 25.345% 
012  04612 |Loss: 2.009 | Acc: 25.347% 
012  04613 |Loss: 2.009 | Acc: 25.346% 
012  04614 |Loss: 2.009 | Acc: 25.332% 
012  04615 |Loss: 2.009 | Acc: 25.294% 
012  04616 |Loss: 2.009 | Acc: 25.295% 
012  04617 |Loss: 2.009 | Acc: 25.302% 
012  04618 |Loss: 2.009 | Acc: 25.298% 
012  04619 |Loss: 2.009 | Acc: 25.297% 
012  04620 |Loss: 2.009 | Acc: 25.289% 
012  04621 |Loss: 2.009 | Acc: 25.288% 
012  04622 |Loss: 2.009 | Acc: 25.292% 
012  04623 |Loss: 2.009 | Acc: 25.311% 
012  04624 |Loss: 2.009 | Acc: 25.307% 
012  04625 |Loss: 2.009 | Acc: 25.304% 
012  04626 |Loss: 2.009 | Acc: 25.269% 
012  04627 |Loss: 2.009 | Acc: 25.268% 
012  04628 |Loss: 2.009 | Acc: 25.263% 
