105  40665 |Loss: 0.371 | Acc: 89.844% 
110  42889 |Loss: 0.262 | Acc: 91.045% 
110  42890 |Loss: 0.262 | Acc: 91.052% 
110  42891 |Loss: 0.262 | Acc: 91.044% 
110  42892 |Loss: 0.263 | Acc: 91.043% 
110  42893 |Loss: 0.263 | Acc: 91.036% 
110  42894 |Loss: 0.263 | Acc: 91.011% 
110  42895 |Loss: 0.263 | Acc: 91.021% 
110  42896 |Loss: 0.263 | Acc: 91.017% 
110  42897 |Loss: 0.263 | Acc: 91.021% 
110  42898 |Loss: 0.263 | Acc: 91.009% 
110  42899 |Loss: 0.263 | Acc: 91.013% 
110  42900 |Loss: 0.263 | Acc: 91.023% 
110  42901 |Loss: 0.262 | Acc: 91.024% 
110  42902 |Loss: 0.262 | Acc: 91.031% 
110  42903 |Loss: 0.262 | Acc: 91.032% 
110  42904 |Loss: 0.262 | Acc: 91.039% 
110  42905 |Loss: 0.262 | Acc: 91.029% 
110  42906 |Loss: 0.262 | Acc: 91.044% 
110  42907 |Loss: 0.262 | Acc: 91.040% 
110  42908 |Loss: 0.262 | Acc: 91.033% 
110  42909 |Loss: 0.262 | Acc: 91.034% 
110  42910 |Loss: 0.262 | Acc: 91.038% 
110  42911 |Loss: 0.262 | Acc: 91.050% 
110  42912 |Loss: 0.262 | Acc: 91.049% 
110  42913 |Loss: 0.262 | Acc: 91.037% 
110  42914 |Loss: 0.262 | Acc: 91.038% 
110  42915 |Loss: 0.262 | Acc: 91.050% 
110  42916 |Loss: 0.261 | Acc: 91.056% 
110  42917 |Loss: 0.262 | Acc: 91.050% 
110  42918 |Loss: 0.262 | Acc: 91.048% 
110  42919 |Loss: 0.261 | Acc: 91.060% 
110  42920 |Loss: 0.261 | Acc: 91.058% 
110  42921 |Loss: 0.262 | Acc: 91.054% 
110  42922 |Loss: 0.262 | Acc: 91.061% 
110  42923 |Loss: 0.262 | Acc: 91.057% 
110  42924 |Loss: 0.262 | Acc: 91.048% 
110  42925 |Loss: 0.262 | Acc: 91.044% 
110  42926 |Loss: 0.262 | Acc: 91.042% 
110  42927 |Loss: 0.262 | Acc: 91.054% 
110  42928 |Loss: 0.262 | Acc: 91.050% 
110  42929 |Loss: 0.262 | Acc: 91.051% 
110  42930 |Loss: 0.262 | Acc: 91.052% 
110  42931 |Loss: 0.262 | Acc: 91.048% 
110  42932 |Loss: 0.262 | Acc: 91.042% 
110  42933 |Loss: 0.263 | Acc: 91.033% 
110  42934 |Loss: 0.263 | Acc: 91.014% 
110  42935 |Loss: 0.263 | Acc: 91.018% 
110  42936 |Loss: 0.263 | Acc: 91.019% 
110  42937 |Loss: 0.263 | Acc: 91.021% 
110  42938 |Loss: 0.263 | Acc: 91.019% 
110  42939 |Loss: 0.263 | Acc: 91.003% 
110  42940 |Loss: 0.263 | Acc: 91.000% 
110  42941 |Loss: 0.263 | Acc: 91.013% 
110  42942 |Loss: 0.263 | Acc: 91.029% 
110  42943 |Loss: 0.263 | Acc: 91.023% 
110  42944 |Loss: 0.263 | Acc: 91.019% 
110  42945 |Loss: 0.263 | Acc: 91.032% 
110  42946 |Loss: 0.263 | Acc: 91.022% 
110  42947 |Loss: 0.263 | Acc: 91.020% 
110  42948 |Loss: 0.263 | Acc: 91.005% 
110  42949 |Loss: 0.263 | Acc: 91.009% 
110  42950 |Loss: 0.263 | Acc: 91.005% 
110  42951 |Loss: 0.263 | Acc: 91.011% 
110  42952 |Loss: 0.263 | Acc: 91.014% 
110  42953 |Loss: 0.263 | Acc: 91.006% 
110  42954 |Loss: 0.263 | Acc: 91.000% 
110  42955 |Loss: 0.263 | Acc: 90.995% 
110  42956 |Loss: 0.263 | Acc: 90.996% 
110  42957 |Loss: 0.264 | Acc: 90.993% 
110  42958 |Loss: 0.264 | Acc: 90.987% 
110  42959 |Loss: 0.264 | Acc: 90.986% 
110  42960 |Loss: 0.264 | Acc: 90.985% 
110  42961 |Loss: 0.264 | Acc: 90.990% 
110  42962 |Loss: 0.263 | Acc: 90.996% 
110  42963 |Loss: 0.264 | Acc: 90.984% 
110  42964 |Loss: 0.264 | Acc: 90.981% 
110  42965 |Loss: 0.264 | Acc: 90.984% 
110  42966 |Loss: 0.263 | Acc: 90.992% 
110  42967 |Loss: 0.264 | Acc: 90.982% 
110  42968 |Loss: 0.264 | Acc: 90.976% 
110  42969 |Loss: 0.264 | Acc: 90.973% 
110  42970 |Loss: 0.263 | Acc: 90.979% 
110  42971 |Loss: 0.263 | Acc: 90.989% 
110  42972 |Loss: 0.263 | Acc: 90.995% 
110  42973 |Loss: 0.263 | Acc: 91.000% 
110  42974 |Loss: 0.263 | Acc: 91.001% 
110  42975 |Loss: 0.263 | Acc: 91.002% 
110  42976 |Loss: 0.263 | Acc: 91.004% 
110  42977 |Loss: 0.263 | Acc: 91.013% 
110  42978 |Loss: 0.263 | Acc: 91.001% 
110  42979 |Loss: 0.263 | Acc: 91.011% 
110  42980 |Loss: 0.263 | Acc: 91.008% 
110  42981 |Loss: 0.263 | Acc: 91.018% 
110  42982 |Loss: 0.263 | Acc: 91.021% 
110  42983 |Loss: 0.263 | Acc: 91.022% 
110  42984 |Loss: 0.262 | Acc: 91.032% 
110  42985 |Loss: 0.262 | Acc: 91.028% 
110  42986 |Loss: 0.263 | Acc: 91.023% 
110  42987 |Loss: 0.262 | Acc: 91.028% 
110  42988 |Loss: 0.262 | Acc: 91.029% 
110  42989 |Loss: 0.263 | Acc: 91.030% 
110  42990 |Loss: 0.263 | Acc: 91.025% 
110  42991 |Loss: 0.263 | Acc: 91.026% 
110  42992 |Loss: 0.263 | Acc: 91.036% 
110  42993 |Loss: 0.263 | Acc: 91.041% 
110  42994 |Loss: 0.263 | Acc: 91.044% 
110  42995 |Loss: 0.263 | Acc: 91.034% 
110  42996 |Loss: 0.263 | Acc: 91.025% 
110  42997 |Loss: 0.263 | Acc: 91.020% 
110  42998 |Loss: 0.263 | Acc: 91.023% 
110  42999 |Loss: 0.263 | Acc: 91.022% 
110  43000 |Loss: 0.263 | Acc: 91.023% 
110  43001 |Loss: 0.263 | Acc: 91.028% 
110  43002 |Loss: 0.263 | Acc: 91.033% 
110  43003 |Loss: 0.263 | Acc: 91.040% 
110  43004 |Loss: 0.263 | Acc: 91.037% 
110  43005 |Loss: 0.263 | Acc: 91.036% 
110  43006 |Loss: 0.263 | Acc: 91.045% 
110  43007 |Loss: 0.263 | Acc: 91.046% 
110  43008 |Loss: 0.263 | Acc: 91.039% 
110  43009 |Loss: 0.263 | Acc: 91.044% 
110  43010 |Loss: 0.263 | Acc: 91.038% 
111  43011 |Loss: 0.228 | Acc: 91.406% 
111  43012 |Loss: 0.242 | Acc: 90.625% 
111  43013 |Loss: 0.298 | Acc: 89.062% 
111  43014 |Loss: 0.265 | Acc: 90.430% 
111  43015 |Loss: 0.262 | Acc: 90.781% 
111  43016 |Loss: 0.255 | Acc: 91.016% 
111  43017 |Loss: 0.253 | Acc: 91.629% 
111  43018 |Loss: 0.261 | Acc: 91.504% 
111  43019 |Loss: 0.257 | Acc: 91.753% 
111  43020 |Loss: 0.255 | Acc: 91.641% 
111  43021 |Loss: 0.259 | Acc: 91.619% 
111  43022 |Loss: 0.264 | Acc: 91.471% 
111  43023 |Loss: 0.260 | Acc: 91.587% 
111  43024 |Loss: 0.262 | Acc: 91.574% 
111  43025 |Loss: 0.261 | Acc: 91.458% 
111  43026 |Loss: 0.264 | Acc: 91.309% 
111  43027 |Loss: 0.264 | Acc: 91.222% 
111  43028 |Loss: 0.260 | Acc: 91.319% 
111  43029 |Loss: 0.266 | Acc: 91.036% 
111  43030 |Loss: 0.266 | Acc: 90.938% 
111  43031 |Loss: 0.266 | Acc: 90.997% 
111  43032 |Loss: 0.264 | Acc: 91.051% 
111  43033 |Loss: 0.266 | Acc: 90.999% 
111  43034 |Loss: 0.263 | Acc: 91.048% 
111  43035 |Loss: 0.261 | Acc: 91.062% 
111  43036 |Loss: 0.257 | Acc: 91.226% 
111  43037 |Loss: 0.260 | Acc: 91.088% 
111  43038 |Loss: 0.262 | Acc: 90.960% 
111  43039 |Loss: 0.261 | Acc: 91.056% 
111  43040 |Loss: 0.262 | Acc: 91.016% 
111  43041 |Loss: 0.263 | Acc: 91.003% 
111  43042 |Loss: 0.264 | Acc: 90.942% 
111  43043 |Loss: 0.263 | Acc: 90.980% 
111  43044 |Loss: 0.264 | Acc: 90.993% 
111  43045 |Loss: 0.263 | Acc: 91.049% 
111  43046 |Loss: 0.263 | Acc: 91.102% 
111  43047 |Loss: 0.262 | Acc: 91.068% 
111  43048 |Loss: 0.261 | Acc: 91.118% 
111  43049 |Loss: 0.262 | Acc: 91.086% 
111  43050 |Loss: 0.263 | Acc: 91.035% 
111  43051 |Loss: 0.263 | Acc: 91.082% 
111  43052 |Loss: 0.259 | Acc: 91.276% 
111  43053 |Loss: 0.260 | Acc: 91.243% 
111  43054 |Loss: 0.262 | Acc: 91.211% 
111  43055 |Loss: 0.262 | Acc: 91.233% 
111  43056 |Loss: 0.263 | Acc: 91.135% 
111  43057 |Loss: 0.264 | Acc: 91.107% 
111  43058 |Loss: 0.265 | Acc: 91.146% 
111  43059 |Loss: 0.264 | Acc: 91.215% 
111  43060 |Loss: 0.263 | Acc: 91.281% 
111  43061 |Loss: 0.261 | Acc: 91.391% 
111  43062 |Loss: 0.260 | Acc: 91.421% 
111  43063 |Loss: 0.260 | Acc: 91.450% 
111  43064 |Loss: 0.261 | Acc: 91.348% 
111  43065 |Loss: 0.261 | Acc: 91.364% 
111  43066 |Loss: 0.261 | Acc: 91.364% 
111  43067 |Loss: 0.261 | Acc: 91.351% 
111  43068 |Loss: 0.262 | Acc: 91.312% 
111  43069 |Loss: 0.262 | Acc: 91.340% 
111  43070 |Loss: 0.260 | Acc: 91.380% 
111  43071 |Loss: 0.260 | Acc: 91.368% 
111  43072 |Loss: 0.261 | Acc: 91.305% 
111  43073 |Loss: 0.260 | Acc: 91.369% 
111  43074 |Loss: 0.259 | Acc: 91.370% 
111  43075 |Loss: 0.260 | Acc: 91.358% 
111  43076 |Loss: 0.261 | Acc: 91.323% 
111  43077 |Loss: 0.259 | Acc: 91.371% 
111  43078 |Loss: 0.258 | Acc: 91.360% 
111  43079 |Loss: 0.258 | Acc: 91.338% 
111  43080 |Loss: 0.258 | Acc: 91.373% 
111  43081 |Loss: 0.258 | Acc: 91.318% 
111  43082 |Loss: 0.257 | Acc: 91.363% 
111  43083 |Loss: 0.257 | Acc: 91.363% 
111  43084 |Loss: 0.257 | Acc: 91.332% 
111  43085 |Loss: 0.257 | Acc: 91.333% 
111  43086 |Loss: 0.257 | Acc: 91.314% 
111  43087 |Loss: 0.257 | Acc: 91.315% 
111  43088 |Loss: 0.256 | Acc: 91.316% 
111  43089 |Loss: 0.256 | Acc: 91.367% 
111  43090 |Loss: 0.255 | Acc: 91.357% 
111  43091 |Loss: 0.255 | Acc: 91.348% 
111  43092 |Loss: 0.255 | Acc: 91.378% 
111  43093 |Loss: 0.254 | Acc: 91.425% 
111  43094 |Loss: 0.253 | Acc: 91.481% 
111  43095 |Loss: 0.256 | Acc: 91.397% 
111  43096 |Loss: 0.255 | Acc: 91.424% 
111  43097 |Loss: 0.254 | Acc: 91.478% 
111  43098 |Loss: 0.254 | Acc: 91.442% 
111  43099 |Loss: 0.254 | Acc: 91.441% 
111  43100 |Loss: 0.254 | Acc: 91.458% 
111  43101 |Loss: 0.253 | Acc: 91.484% 
111  43102 |Loss: 0.253 | Acc: 91.508% 
111  43103 |Loss: 0.253 | Acc: 91.482% 
111  43104 |Loss: 0.253 | Acc: 91.473% 
111  43105 |Loss: 0.253 | Acc: 91.456% 
111  43106 |Loss: 0.253 | Acc: 91.471% 
111  43107 |Loss: 0.254 | Acc: 91.438% 
111  43108 |Loss: 0.254 | Acc: 91.422% 
111  43109 |Loss: 0.254 | Acc: 91.446% 
111  43110 |Loss: 0.253 | Acc: 91.461% 
111  43111 |Loss: 0.254 | Acc: 91.468% 
111  43112 |Loss: 0.253 | Acc: 91.506% 
111  43113 |Loss: 0.253 | Acc: 91.512% 
111  43114 |Loss: 0.253 | Acc: 91.511% 
111  43115 |Loss: 0.253 | Acc: 91.518% 
111  43116 |Loss: 0.252 | Acc: 91.546% 
111  43117 |Loss: 0.253 | Acc: 91.530% 
111  43118 |Loss: 0.253 | Acc: 91.544% 
111  43119 |Loss: 0.253 | Acc: 91.550% 
111  43120 |Loss: 0.253 | Acc: 91.520% 
111  43121 |Loss: 0.253 | Acc: 91.491% 
111  43122 |Loss: 0.254 | Acc: 91.462% 
111  43123 |Loss: 0.254 | Acc: 91.448% 
111  43124 |Loss: 0.255 | Acc: 91.427% 
111  43125 |Loss: 0.255 | Acc: 91.433% 
111  43126 |Loss: 0.255 | Acc: 91.453% 
111  43127 |Loss: 0.254 | Acc: 91.466% 
111  43128 |Loss: 0.254 | Acc: 91.479% 
111  43129 |Loss: 0.254 | Acc: 91.446% 
111  43130 |Loss: 0.253 | Acc: 91.478% 
111  43131 |Loss: 0.254 | Acc: 91.484% 
111  43132 |Loss: 0.254 | Acc: 91.477% 
111  43133 |Loss: 0.254 | Acc: 91.482% 
111  43134 |Loss: 0.254 | Acc: 91.501% 
111  43135 |Loss: 0.254 | Acc: 91.494% 
111  43136 |Loss: 0.255 | Acc: 91.462% 
111  43137 |Loss: 0.254 | Acc: 91.492% 
111  43138 |Loss: 0.254 | Acc: 91.504% 
111  43139 |Loss: 0.254 | Acc: 91.509% 
111  43140 |Loss: 0.253 | Acc: 91.526% 
111  43141 |Loss: 0.254 | Acc: 91.496% 
111  43142 |Loss: 0.255 | Acc: 91.483% 
111  43143 |Loss: 0.256 | Acc: 91.441% 
111  43144 |Loss: 0.255 | Acc: 91.435% 
111  43145 |Loss: 0.255 | Acc: 91.441% 
111  43146 |Loss: 0.256 | Acc: 91.418% 
111  43147 |Loss: 0.255 | Acc: 91.435% 
111  43148 |Loss: 0.256 | Acc: 91.429% 
111  43149 |Loss: 0.255 | Acc: 91.440% 
111  43150 |Loss: 0.256 | Acc: 91.412% 
111  43151 |Loss: 0.255 | Acc: 91.434% 
111  43152 |Loss: 0.255 | Acc: 91.445% 
111  43153 |Loss: 0.254 | Acc: 91.461% 
111  43154 |Loss: 0.254 | Acc: 91.471% 
111  43155 |Loss: 0.254 | Acc: 91.460% 
111  43156 |Loss: 0.254 | Acc: 91.460% 
111  43157 |Loss: 0.254 | Acc: 91.459% 
111  43158 |Loss: 0.255 | Acc: 91.454% 
111  43159 |Loss: 0.254 | Acc: 91.459% 
111  43160 |Loss: 0.254 | Acc: 91.453% 
111  43161 |Loss: 0.254 | Acc: 91.448% 
111  43162 |Loss: 0.254 | Acc: 91.453% 
111  43163 |Loss: 0.254 | Acc: 91.462% 
111  43164 |Loss: 0.254 | Acc: 91.482% 
111  43165 |Loss: 0.254 | Acc: 91.482% 
111  43166 |Loss: 0.254 | Acc: 91.471% 
111  43167 |Loss: 0.254 | Acc: 91.481% 
111  43168 |Loss: 0.254 | Acc: 91.500% 
111  43169 |Loss: 0.254 | Acc: 91.500% 
111  43170 |Loss: 0.253 | Acc: 91.489% 
111  43171 |Loss: 0.254 | Acc: 91.455% 
111  43172 |Loss: 0.254 | Acc: 91.440% 
111  43173 |Loss: 0.254 | Acc: 91.430% 
111  43174 |Loss: 0.254 | Acc: 91.421% 
111  43175 |Loss: 0.253 | Acc: 91.435% 
111  43176 |Loss: 0.253 | Acc: 91.449% 
111  43177 |Loss: 0.253 | Acc: 91.448% 
111  43178 |Loss: 0.253 | Acc: 91.448% 
111  43179 |Loss: 0.253 | Acc: 91.452% 
111  43180 |Loss: 0.253 | Acc: 91.471% 
111  43181 |Loss: 0.253 | Acc: 91.475% 
111  43182 |Loss: 0.253 | Acc: 91.474% 
111  43183 |Loss: 0.253 | Acc: 91.483% 
111  43184 |Loss: 0.253 | Acc: 91.487% 
111  43185 |Loss: 0.253 | Acc: 91.496% 
111  43186 |Loss: 0.252 | Acc: 91.513% 
111  43187 |Loss: 0.252 | Acc: 91.525% 
111  43188 |Loss: 0.252 | Acc: 91.538% 
111  43189 |Loss: 0.252 | Acc: 91.559% 
111  43190 |Loss: 0.252 | Acc: 91.545% 
111  43191 |Loss: 0.252 | Acc: 91.544% 
111  43192 |Loss: 0.252 | Acc: 91.556% 
111  43193 |Loss: 0.251 | Acc: 91.581% 
111  43194 |Loss: 0.252 | Acc: 91.546% 
111  43195 |Loss: 0.252 | Acc: 91.546% 
111  43196 |Loss: 0.252 | Acc: 91.541% 
111  43197 |Loss: 0.253 | Acc: 91.519% 
111  43198 |Loss: 0.253 | Acc: 91.494% 
111  43199 |Loss: 0.253 | Acc: 91.497% 
111  43200 |Loss: 0.253 | Acc: 91.501% 
111  43201 |Loss: 0.253 | Acc: 91.500% 
111  43202 |Loss: 0.253 | Acc: 91.508% 
111  43203 |Loss: 0.253 | Acc: 91.499% 
111  43204 |Loss: 0.253 | Acc: 91.507% 
111  43205 |Loss: 0.253 | Acc: 91.494% 
111  43206 |Loss: 0.253 | Acc: 91.514% 
111  43207 |Loss: 0.252 | Acc: 91.525% 
111  43208 |Loss: 0.252 | Acc: 91.521% 
111  43209 |Loss: 0.252 | Acc: 91.520% 
111  43210 |Loss: 0.252 | Acc: 91.527% 
111  43211 |Loss: 0.252 | Acc: 91.535% 
111  43212 |Loss: 0.251 | Acc: 91.549% 
111  43213 |Loss: 0.251 | Acc: 91.556% 
111  43214 |Loss: 0.251 | Acc: 91.552% 
111  43215 |Loss: 0.251 | Acc: 91.547% 
111  43216 |Loss: 0.251 | Acc: 91.554% 
111  43217 |Loss: 0.251 | Acc: 91.550% 
111  43218 |Loss: 0.251 | Acc: 91.564% 
111  43219 |Loss: 0.251 | Acc: 91.552% 
111  43220 |Loss: 0.252 | Acc: 91.529% 
111  43221 |Loss: 0.251 | Acc: 91.528% 
111  43222 |Loss: 0.252 | Acc: 91.517% 
111  43223 |Loss: 0.251 | Acc: 91.531% 
111  43224 |Loss: 0.251 | Acc: 91.545% 
111  43225 |Loss: 0.251 | Acc: 91.562% 
111  43226 |Loss: 0.251 | Acc: 91.544% 
111  43227 |Loss: 0.252 | Acc: 91.521% 
111  43228 |Loss: 0.252 | Acc: 91.514% 
111  43229 |Loss: 0.251 | Acc: 91.524% 
111  43230 |Loss: 0.252 | Acc: 91.509% 
111  43231 |Loss: 0.252 | Acc: 91.502% 
111  43232 |Loss: 0.252 | Acc: 91.501% 
111  43233 |Loss: 0.252 | Acc: 91.508% 
111  43234 |Loss: 0.252 | Acc: 91.507% 
111  43235 |Loss: 0.252 | Acc: 91.507% 
111  43236 |Loss: 0.252 | Acc: 91.513% 
111  43237 |Loss: 0.252 | Acc: 91.492% 
111  43238 |Loss: 0.253 | Acc: 91.485% 
111  43239 |Loss: 0.253 | Acc: 91.481% 
111  43240 |Loss: 0.253 | Acc: 91.501% 
111  43241 |Loss: 0.253 | Acc: 91.504% 
111  43242 |Loss: 0.253 | Acc: 91.507% 
111  43243 |Loss: 0.252 | Acc: 91.524% 
111  43244 |Loss: 0.253 | Acc: 91.503% 
111  43245 |Loss: 0.253 | Acc: 91.506% 
111  43246 |Loss: 0.253 | Acc: 91.509% 
111  43247 |Loss: 0.253 | Acc: 91.489% 
111  43248 |Loss: 0.253 | Acc: 91.495% 
111  43249 |Loss: 0.253 | Acc: 91.511% 
111  43250 |Loss: 0.253 | Acc: 91.520% 
111  43251 |Loss: 0.253 | Acc: 91.533% 
111  43252 |Loss: 0.253 | Acc: 91.529% 
111  43253 |Loss: 0.253 | Acc: 91.538% 
111  43254 |Loss: 0.252 | Acc: 91.554% 
111  43255 |Loss: 0.253 | Acc: 91.537% 
111  43256 |Loss: 0.253 | Acc: 91.530% 
111  43257 |Loss: 0.253 | Acc: 91.523% 
111  43258 |Loss: 0.252 | Acc: 91.535% 
111  43259 |Loss: 0.253 | Acc: 91.535% 
111  43260 |Loss: 0.252 | Acc: 91.550% 
111  43261 |Loss: 0.252 | Acc: 91.556% 
111  43262 |Loss: 0.252 | Acc: 91.571% 
111  43263 |Loss: 0.252 | Acc: 91.570% 
111  43264 |Loss: 0.252 | Acc: 91.575% 
111  43265 |Loss: 0.252 | Acc: 91.590% 
111  43266 |Loss: 0.252 | Acc: 91.568% 
111  43267 |Loss: 0.253 | Acc: 91.552% 
111  43268 |Loss: 0.253 | Acc: 91.555% 
111  43269 |Loss: 0.253 | Acc: 91.569% 
111  43270 |Loss: 0.252 | Acc: 91.578% 
111  43271 |Loss: 0.252 | Acc: 91.586% 
111  43272 |Loss: 0.252 | Acc: 91.582% 
111  43273 |Loss: 0.252 | Acc: 91.579% 
111  43274 |Loss: 0.252 | Acc: 91.569% 
111  43275 |Loss: 0.252 | Acc: 91.560% 
111  43276 |Loss: 0.252 | Acc: 91.559% 
111  43277 |Loss: 0.252 | Acc: 91.561% 
111  43278 |Loss: 0.252 | Acc: 91.564% 
111  43279 |Loss: 0.252 | Acc: 91.554% 
111  43280 |Loss: 0.252 | Acc: 91.568% 
111  43281 |Loss: 0.252 | Acc: 91.568% 
111  43282 |Loss: 0.252 | Acc: 91.570% 
111  43283 |Loss: 0.252 | Acc: 91.581% 
111  43284 |Loss: 0.252 | Acc: 91.583% 
111  43285 |Loss: 0.252 | Acc: 91.591% 
111  43286 |Loss: 0.251 | Acc: 91.585% 
111  43287 |Loss: 0.251 | Acc: 91.587% 
111  43288 |Loss: 0.251 | Acc: 91.592% 
111  43289 |Loss: 0.251 | Acc: 91.591% 
111  43290 |Loss: 0.252 | Acc: 91.576% 
111  43291 |Loss: 0.252 | Acc: 91.581% 
111  43292 |Loss: 0.252 | Acc: 91.578% 
111  43293 |Loss: 0.252 | Acc: 91.575% 
111  43294 |Loss: 0.252 | Acc: 91.574% 
111  43295 |Loss: 0.252 | Acc: 91.568% 
111  43296 |Loss: 0.252 | Acc: 91.578% 
111  43297 |Loss: 0.252 | Acc: 91.570% 
111  43298 |Loss: 0.252 | Acc: 91.574% 
111  43299 |Loss: 0.252 | Acc: 91.568% 
111  43300 |Loss: 0.252 | Acc: 91.576% 
111  43301 |Loss: 0.252 | Acc: 91.581% 
111  43302 |Loss: 0.251 | Acc: 91.586% 
111  43303 |Loss: 0.252 | Acc: 91.569% 
111  43304 |Loss: 0.252 | Acc: 91.568% 
111  43305 |Loss: 0.252 | Acc: 91.560% 
111  43306 |Loss: 0.252 | Acc: 91.551% 
111  43307 |Loss: 0.252 | Acc: 91.564% 
111  43308 |Loss: 0.252 | Acc: 91.558% 
111  43309 |Loss: 0.252 | Acc: 91.555% 
111  43310 |Loss: 0.251 | Acc: 91.578% 
111  43311 |Loss: 0.251 | Acc: 91.588% 
111  43312 |Loss: 0.251 | Acc: 91.590% 
111  43313 |Loss: 0.251 | Acc: 91.597% 
111  43314 |Loss: 0.251 | Acc: 91.594% 
111  43315 |Loss: 0.251 | Acc: 91.593% 
111  43316 |Loss: 0.251 | Acc: 91.590% 
111  43317 |Loss: 0.251 | Acc: 91.577% 
111  43318 |Loss: 0.251 | Acc: 91.584% 
111  43319 |Loss: 0.252 | Acc: 91.576% 
111  43320 |Loss: 0.252 | Acc: 91.570% 
111  43321 |Loss: 0.252 | Acc: 91.575% 
111  43322 |Loss: 0.252 | Acc: 91.572% 
111  43323 |Loss: 0.252 | Acc: 91.568% 
111  43324 |Loss: 0.252 | Acc: 91.575% 
111  43325 |Loss: 0.252 | Acc: 91.580% 
111  43326 |Loss: 0.252 | Acc: 91.572% 
111  43327 |Loss: 0.252 | Acc: 91.571% 
111  43328 |Loss: 0.252 | Acc: 91.593% 
111  43329 |Loss: 0.252 | Acc: 91.592% 
111  43330 |Loss: 0.252 | Acc: 91.587% 
111  43331 |Loss: 0.252 | Acc: 91.589% 
111  43332 |Loss: 0.252 | Acc: 91.593% 
111  43333 |Loss: 0.252 | Acc: 91.590% 
111  43334 |Loss: 0.252 | Acc: 91.582% 
111  43335 |Loss: 0.252 | Acc: 91.582% 
111  43336 |Loss: 0.252 | Acc: 91.579% 
111  43337 |Loss: 0.252 | Acc: 91.581% 
111  43338 |Loss: 0.252 | Acc: 91.573% 
111  43339 |Loss: 0.252 | Acc: 91.563% 
111  43340 |Loss: 0.252 | Acc: 91.562% 
111  43341 |Loss: 0.252 | Acc: 91.562% 
111  43342 |Loss: 0.252 | Acc: 91.564% 
111  43343 |Loss: 0.252 | Acc: 91.568% 
111  43344 |Loss: 0.252 | Acc: 91.556% 
111  43345 |Loss: 0.252 | Acc: 91.562% 
111  43346 |Loss: 0.252 | Acc: 91.567% 
111  43347 |Loss: 0.252 | Acc: 91.566% 
111  43348 |Loss: 0.252 | Acc: 91.561% 
111  43349 |Loss: 0.252 | Acc: 91.551% 
111  43350 |Loss: 0.252 | Acc: 91.549% 
111  43351 |Loss: 0.252 | Acc: 91.548% 
111  43352 |Loss: 0.252 | Acc: 91.552% 
111  43353 |Loss: 0.252 | Acc: 91.545% 
111  43354 |Loss: 0.252 | Acc: 91.552% 
111  43355 |Loss: 0.252 | Acc: 91.558% 
111  43356 |Loss: 0.252 | Acc: 91.562% 
111  43357 |Loss: 0.252 | Acc: 91.553% 
111  43358 |Loss: 0.252 | Acc: 91.545% 
111  43359 |Loss: 0.252 | Acc: 91.534% 
111  43360 |Loss: 0.253 | Acc: 91.533% 
111  43361 |Loss: 0.253 | Acc: 91.540% 
111  43362 |Loss: 0.253 | Acc: 91.535% 
111  43363 |Loss: 0.253 | Acc: 91.537% 
111  43364 |Loss: 0.253 | Acc: 91.541% 
111  43365 |Loss: 0.253 | Acc: 91.534% 
111  43366 |Loss: 0.252 | Acc: 91.536% 
111  43367 |Loss: 0.252 | Acc: 91.533% 
111  43368 |Loss: 0.252 | Acc: 91.526% 
111  43369 |Loss: 0.252 | Acc: 91.532% 
111  43370 |Loss: 0.252 | Acc: 91.536% 
111  43371 |Loss: 0.252 | Acc: 91.538% 
111  43372 |Loss: 0.252 | Acc: 91.531% 
111  43373 |Loss: 0.252 | Acc: 91.540% 
111  43374 |Loss: 0.252 | Acc: 91.537% 
111  43375 |Loss: 0.252 | Acc: 91.535% 
111  43376 |Loss: 0.252 | Acc: 91.530% 
111  43377 |Loss: 0.252 | Acc: 91.530% 
111  43378 |Loss: 0.252 | Acc: 91.515% 
111  43379 |Loss: 0.252 | Acc: 91.506% 
111  43380 |Loss: 0.252 | Acc: 91.503% 
111  43381 |Loss: 0.252 | Acc: 91.497% 
111  43382 |Loss: 0.253 | Acc: 91.488% 
111  43383 |Loss: 0.253 | Acc: 91.482% 
111  43384 |Loss: 0.253 | Acc: 91.467% 
111  43385 |Loss: 0.253 | Acc: 91.471% 
111  43386 |Loss: 0.253 | Acc: 91.475% 
111  43387 |Loss: 0.254 | Acc: 91.448% 
111  43388 |Loss: 0.254 | Acc: 91.450% 
111  43389 |Loss: 0.253 | Acc: 91.452% 
111  43390 |Loss: 0.253 | Acc: 91.456% 
111  43391 |Loss: 0.253 | Acc: 91.458% 
111  43392 |Loss: 0.253 | Acc: 91.461% 
111  43393 |Loss: 0.253 | Acc: 91.459% 
111  43394 |Loss: 0.253 | Acc: 91.461% 
111  43395 |Loss: 0.253 | Acc: 91.463% 
111  43396 |Loss: 0.253 | Acc: 91.467% 
111  43397 |Loss: 0.253 | Acc: 91.467% 
111  43398 |Loss: 0.253 | Acc: 91.461% 
111  43399 |Loss: 0.253 | Acc: 91.450% 
111  43400 |Loss: 0.253 | Acc: 91.452% 
111  43401 |Loss: 0.253 | Acc: 91.456% 
112  43402 |Loss: 0.197 | Acc: 95.312% 
112  43403 |Loss: 0.242 | Acc: 92.969% 
112  43404 |Loss: 0.248 | Acc: 93.229% 
112  43405 |Loss: 0.253 | Acc: 92.383% 
